area_limpo,bathrooms_limpo,rooms_limpo,condo_limpo,garages_limpo,price_limpo
52,2.0,2.0,689.0,1.0,379600.0
64,2.0,2.0,428.0,1.0,550000.0
65,2.0,2.0,550.0,2.0,425000.0
79,2.0,3.0,500.0,2.0,590000.0
45,2.0,2.0,200.0,1.0,272400.0
96,3.0,3.0,650.0,2.0,749000.0
60,2.0,2.0,550.0,1.0,345000.0
82,3.0,3.0,600.0,2.0,655000.0
75,1.0,3.0,540.0,2.0,515000.0
62,2.0,2.0,470.0,2.0,470000.0
62,2.0,2.0,440.0,1.0,450000.0
56,2.0,2.0,477.0,1.0,349000.0
110,3.0,2.0,980.0,2.0,1100000.0
68,2.0,3.0,600.0,2.0,539000.0
52,2.0,2.0,519.0,1.0,388000.0
130,4.0,3.0,780.0,2.0,1280000.0
65,2.0,2.0,410.0,1.0,449000.0
63,2.0,3.0,300.0,1.0,399000.0
64,2.0,2.0,570.0,1.0,425000.0
47,1.0,2.0,340.0,1.0,371000.0
60,2.0,2.0,550.0,2.0,480000.0
50,1.0,2.0,350.0,1.0,265000.0
68,2.0,3.0,530.0,2.0,480000.0
86,2.0,3.0,680.0,2.0,745000.0
63,2.0,3.0,490.0,1.0,490000.0
79,2.0,2.0,600.0,2.0,680000.0
82,2.0,2.0,550.0,2.0,590000.0
105,3.0,3.0,635.0,2.0,840000.0
76,2.0,3.0,400.0,1.0,540000.0
57,2.0,2.0,380.0,1.0,410000.0
79,2.0,2.0,640.0,1.0,400000.0
60,2.0,2.0,400.0,1.0,480000.0
65,2.0,2.0,680.0,2.0,540000.0
63,2.0,2.0,352.0,1.0,465000.0
65,2.0,3.0,450.0,1.0,380000.0
63,2.0,2.0,520.0,1.0,430000.0
52,2.0,2.0,600.0,1.0,430000.0
57,2.0,2.0,447.0,1.0,460000.0
64,2.0,2.0,350.0,1.0,415000.0
93,2.0,3.0,510.0,2.0,800000.0
64,2.0,3.0,350.0,1.0,455000.0
80,2.0,3.0,650.0,2.0,700000.0
63,2.0,2.0,400.0,1.0,500000.0
35,1.0,2.0,200.0,0.0,230300.0
63,2.0,3.0,368.0,1.0,440000.0
60,2.0,2.0,550.0,2.0,478000.0
65,2.0,2.0,550.0,1.0,419000.0
83,3.0,2.0,645.0,1.0,720800.0
63,2.0,3.0,550.0,1.0,455000.0
61,2.0,2.0,613.0,1.0,399000.0
52,1.0,2.0,480.0,1.0,410000.0
78,2.0,2.0,514.0,1.0,319000.0
70,2.0,3.0,717.0,2.0,500000.0
85,2.0,3.0,630.0,2.0,673000.0
52,2.0,2.0,400.0,1.0,425000.0
80,2.0,2.0,600.0,1.0,599000.0
62,2.0,2.0,600.0,2.0,420000.0
82,2.0,3.0,600.0,2.0,690000.0
104,1.0,3.0,700.0,2.0,860000.0
98,2.0,2.0,496.0,1.0,480000.0
68,2.0,3.0,450.0,1.0,556000.0
63,2.0,3.0,550.0,1.0,480000.0
89,1.0,2.0,800.0,2.0,780000.0
73,2.0,2.0,540.0,1.0,425000.0
107,3.0,3.0,700.0,2.0,810000.0
70,2.0,2.0,600.0,1.0,595000.0
62,2.0,2.0,393.0,1.0,450000.0
77,2.0,3.0,650.0,2.0,682000.0
104,3.0,3.0,780.0,2.0,780000.0
115,2.0,3.0,550.0,2.0,810000.0
61,2.0,2.0,392.0,1.0,480000.0
65,3.0,3.0,490.0,1.0,520000.0
83,2.0,3.0,558.0,2.0,660000.0
60,2.0,2.0,500.0,1.0,390000.0
92,2.0,3.0,745.0,2.0,780000.0
51,2.0,2.0,690.0,2.0,420000.0
57,2.0,2.0,580.0,1.0,450000.0
52,1.0,2.0,380.0,1.0,450000.0
93,2.0,3.0,775.0,2.0,690000.0
64,2.0,2.0,480.0,1.0,495000.0
100,3.0,3.0,763.0,2.0,420000.0
57,2.0,1.0,400.0,2.0,445000.0
46,1.0,2.0,480.0,1.0,375000.0
80,3.0,2.0,700.0,2.0,490000.0
60,2.0,3.0,500.0,1.0,487000.0
110,3.0,2.0,930.0,2.0,1076000.0
73,2.0,3.0,700.0,2.0,519000.0
52,1.0,2.0,505.0,1.0,315000.0
66,2.0,2.0,545.0,2.0,577000.0
70,2.0,3.0,430.0,1.0,500000.0
43,1.0,2.0,319.0,1.0,319000.0
65,2.0,2.0,460.0,1.0,460000.0
86,3.0,3.0,480.0,2.0,620000.0
50,2.0,2.0,469.0,2.0,380000.0
64,2.0,2.0,537.0,1.0,489900.0
65,2.0,2.0,500.0,1.0,470000.0
64,2.0,2.0,520.0,2.0,530000.0
63,3.0,2.0,405.0,1.0,433300.0
62,2.0,2.0,500.0,2.0,400000.0
63,2.0,2.0,740.0,2.0,529000.0
75,2.0,3.0,630.0,1.0,510000.0
59,2.0,2.0,641.0,1.0,410000.0
84,2.0,2.0,558.0,2.0,590000.0
60,2.0,3.0,500.0,1.0,472800.0
70,3.0,2.0,499.0,2.0,625000.0
79,2.0,2.0,580.0,1.0,400000.0
60,2.0,2.0,500.0,1.0,472000.0
62,2.0,2.0,455.0,2.0,475000.0
82,2.0,2.0,750.0,2.0,499000.0
99,3.0,2.0,923.0,2.0,930000.0
80,2.0,3.0,670.0,2.0,606000.0
108,3.0,3.0,690.0,2.0,870000.0
80,3.0,3.0,730.0,2.0,570000.0
62,2.0,2.0,380.0,1.0,425000.0
57,2.0,2.0,559.0,1.0,399000.0
86,2.0,3.0,650.0,2.0,730000.0
62,2.0,2.0,610.0,1.0,365000.0
84,2.0,2.0,620.0,1.0,540000.0
64,2.0,2.0,600.0,1.0,480000.0
52,2.0,2.0,640.0,1.0,460000.0
65,2.0,2.0,540.0,1.0,375000.0
74,2.0,3.0,450.0,2.0,560000.0
86,2.0,2.0,530.0,2.0,840000.0
77,2.0,3.0,650.0,2.0,742000.0
58,2.0,2.0,700.0,1.0,480000.0
60,2.0,3.0,500.0,1.0,487000.0
120,3.0,3.0,850.0,2.0,929000.0
49,2.0,2.0,400.0,1.0,420000.0
87,2.0,3.0,600.0,2.0,668000.0
61,2.0,2.0,580.0,1.0,420000.0
72,2.0,2.0,650.0,2.0,540000.0
60,2.0,2.0,600.0,1.0,450000.0
75,2.0,3.0,500.0,1.0,570000.0
125,5.0,3.0,850.0,2.0,999000.0
112,3.0,2.0,760.0,2.0,900000.0
63,2.0,3.0,250.0,1.0,450000.0
57,2.0,2.0,500.0,1.0,415000.0
60,2.0,2.0,500.0,1.0,450000.0
82,2.0,2.0,550.0,2.0,580000.0
79,2.0,2.0,400.0,2.0,605000.0
61,2.0,2.0,550.0,1.0,399900.0
80,3.0,3.0,500.0,2.0,550000.0
75,2.0,2.0,525.0,1.0,596000.0
60,2.0,2.0,373.0,1.0,450000.0
63,2.0,2.0,548.0,1.0,425000.0
75,2.0,2.0,525.0,1.0,596000.0
49,1.0,2.0,550.0,1.0,400000.0
98,2.0,2.0,700.0,1.0,415000.0
57,1.0,2.0,580.0,1.0,349000.0
62,2.0,2.0,597.0,2.0,450000.0
58,2.0,2.0,500.0,1.0,435000.0
65,2.0,3.0,500.0,1.0,390000.0
104,2.0,3.0,650.0,2.0,850000.0
76,2.0,2.0,270.0,1.0,390000.0
45,2.0,2.0,430.0,1.0,390000.0
59,2.0,2.0,600.0,1.0,350000.0
104,4.0,3.0,690.0,2.0,790000.0
64,2.0,2.0,350.0,1.0,420000.0
89,2.0,2.0,800.0,2.0,731000.0
62,2.0,2.0,580.0,1.0,427000.0
90,2.0,3.0,520.0,2.0,649900.0
72,2.0,3.0,540.0,2.0,560000.0
96,1.0,3.0,650.0,2.0,742000.0
56,2.0,2.0,448.0,1.0,430000.0
64,2.0,2.0,550.0,1.0,460000.0
65,2.0,2.0,560.0,1.0,525000.0
75,2.0,3.0,600.0,3.0,532000.0
76,2.0,3.0,550.0,2.0,750000.0
68,2.0,2.0,496.0,2.0,585000.0
75,2.0,3.0,600.0,2.0,570000.0
96,3.0,3.0,650.0,2.0,720000.0
98,3.0,3.0,650.0,1.0,530000.0
65,2.0,2.0,500.0,1.0,426000.0
68,2.0,2.0,580.0,2.0,680000.0
130,5.0,3.0,650.0,2.0,1000000.0
75,2.0,3.0,500.0,1.0,620000.0
80,3.0,3.0,550.0,2.0,650000.0
79,2.0,2.0,660.0,1.0,530000.0
70,2.0,2.0,605.0,2.0,390000.0
70,2.0,3.0,550.0,1.0,569200.0
64,2.0,2.0,600.0,1.0,485000.0
75,2.0,3.0,650.0,2.0,670000.0
64,1.0,2.0,450.0,1.0,477000.0
75,2.0,2.0,650.0,2.0,659500.0
73,2.0,3.0,500.0,1.0,580000.0
52,2.0,2.0,640.0,1.0,390000.0
65,2.0,2.0,500.0,1.0,515000.0
73,2.0,3.0,450.0,2.0,478000.0
110,3.0,2.0,750.0,2.0,1060000.0
86,2.0,3.0,530.0,1.0,672000.0
70,3.0,3.0,663.0,1.0,540000.0
80,2.0,2.0,650.0,1.0,480000.0
65,2.0,2.0,538.0,1.0,485000.0
80,2.0,2.0,588.0,1.0,480000.0
71,2.0,3.0,510.0,2.0,615000.0
87,3.0,3.0,770.0,2.0,490000.0
55,2.0,2.0,569.0,1.0,375000.0
65,2.0,2.0,500.0,1.0,490000.0
98,3.0,2.0,700.0,2.0,840000.0
95,2.0,3.0,320.0,1.0,480000.0
45,1.0,1.0,530.0,1.0,279000.0
68,1.0,2.0,600.0,2.0,620000.0
64,1.0,2.0,450.0,1.0,488000.0
63,2.0,3.0,390.0,1.0,480000.0
60,2.0,2.0,480.0,1.0,475000.0
64,2.0,2.0,537.0,1.0,473000.0
70,3.0,2.0,500.0,2.0,490000.0
54,2.0,2.0,300.0,1.0,327000.0
60,2.0,2.0,450.0,1.0,455000.0
62,2.0,2.0,590.0,2.0,435000.0
56,2.0,2.0,580.0,1.0,450000.0
60,2.0,2.0,480.0,1.0,479000.0
65,2.0,2.0,550.0,1.0,497000.0
64,2.0,3.0,452.0,1.0,399000.0
77,2.0,2.0,719.0,2.0,675000.0
57,2.0,1.0,680.0,1.0,430000.0
66,2.0,3.0,750.0,1.0,455000.0
113,3.0,3.0,284.0,2.0,630000.0
64,2.0,2.0,530.0,1.0,420000.0
62,2.0,2.0,590.0,1.0,550000.0
126,4.0,3.0,800.0,2.0,1250000.0
88,3.0,3.0,680.0,1.0,620000.0
60,2.0,2.0,300.0,1.0,435000.0
57,2.0,2.0,380.0,1.0,475000.0
55,1.0,2.0,500.0,1.0,430000.0
73,2.0,3.0,540.0,2.0,499300.0
83,3.0,3.0,800.0,2.0,648000.0
65,3.0,3.0,630.0,1.0,530000.0
84,2.0,3.0,500.0,1.0,650000.0
68,2.0,3.0,425.0,1.0,540000.0
60,2.0,2.0,370.0,1.0,460000.0
64,2.0,2.0,450.0,1.0,585000.0
63,2.0,2.0,545.0,1.0,425000.0
65,1.0,2.0,450.0,1.0,488000.0
76,2.0,2.0,630.0,2.0,660000.0
103,3.0,3.0,690.0,2.0,960000.0
70,1.0,3.0,550.0,2.0,546000.0
77,3.0,3.0,500.0,2.0,540000.0
97,2.0,3.0,870.0,2.0,885000.0
82,2.0,3.0,750.0,2.0,790000.0
50,2.0,2.0,455.0,1.0,450000.0
56,2.0,2.0,610.0,1.0,360000.0
75,3.0,3.0,563.0,2.0,560000.0
75,2.0,2.0,700.0,2.0,750000.0
58,2.0,2.0,580.0,1.0,430000.0
80,2.0,2.0,479.0,1.0,450000.0
58,1.0,2.0,550.0,1.0,434600.0
54,2.0,2.0,680.0,1.0,395000.0
107,4.0,3.0,750.0,2.0,950000.0
64,1.0,2.0,500.0,1.0,480000.0
55,2.0,2.0,715.0,1.0,460000.0
72,2.0,3.0,600.0,2.0,715000.0
70,2.0,1.0,500.0,1.0,450000.0
90,3.0,2.0,700.0,2.0,600000.0
113,3.0,3.0,284.0,2.0,630000.0
83,2.0,2.0,650.0,1.0,795000.0
82,1.0,2.0,500.0,2.0,742000.0
76,1.0,2.0,500.0,2.0,550000.0
51,1.0,2.0,500.0,2.0,390000.0
65,2.0,2.0,408.0,1.0,490000.0
112,3.0,3.0,800.0,2.0,1120000.0
64,2.0,2.0,700.0,1.0,480000.0
56,2.0,2.0,580.0,1.0,425000.0
68,2.0,2.0,600.0,1.0,598000.0
68,2.0,2.0,556.0,2.0,640000.0
81,2.0,3.0,580.0,2.0,699000.0
58,1.0,2.0,338.0,1.0,370000.0
83,2.0,2.0,746.0,2.0,729000.0
60,2.0,2.0,500.0,1.0,499000.0
105,3.0,3.0,646.0,2.0,820000.0
62,2.0,2.0,595.0,2.0,420000.0
64,2.0,2.0,500.0,1.0,427000.0
53,1.0,2.0,450.0,1.0,340000.0
85,2.0,3.0,770.0,2.0,670000.0
87,2.0,3.0,680.0,2.0,650000.0
63,1.0,3.0,396.0,1.0,430000.0
79,2.0,3.0,600.0,2.0,610000.0
80,3.0,3.0,650.0,2.0,570000.0
60,1.0,2.0,540.0,1.0,350000.0
52,2.0,2.0,590.0,2.0,466000.0
85,1.0,3.0,680.0,2.0,765000.0
80,3.0,3.0,650.0,2.0,480000.0
64,2.0,3.0,550.0,1.0,540000.0
43,1.0,2.0,399.0,1.0,299000.0
61,2.0,2.0,600.0,1.0,399900.0
104,3.0,3.0,800.0,2.0,850000.0
77,2.0,3.0,632.0,2.0,689000.0
84,3.0,3.0,734.0,2.0,580000.0
65,1.0,2.0,438.0,1.0,520000.0
84,3.0,3.0,691.0,2.0,700000.0
83,2.0,3.0,800.0,1.0,780000.0
47,1.0,2.0,450.0,1.0,339000.0
52,1.0,2.0,380.0,1.0,460000.0
86,2.0,3.0,520.0,2.0,649900.0
55,2.0,2.0,550.0,1.0,410000.0
60,2.0,2.0,670.0,1.0,384000.0
90,2.0,3.0,598.0,2.0,650000.0
68,2.0,2.0,450.0,1.0,560000.0
35,1.0,1.0,490.0,1.0,287000.0
59,2.0,2.0,610.0,1.0,360000.0
48,2.0,2.0,350.0,1.0,470000.0
104,3.0,3.0,500.0,2.0,750000.0
60,2.0,2.0,640.0,2.0,477000.0
92,3.0,3.0,651.0,2.0,740000.0
90,3.0,3.0,515.0,2.0,695000.0
97,3.0,2.0,720.0,2.0,850000.0
70,2.0,3.0,550.0,1.0,569200.0
67,3.0,3.0,660.0,1.0,520000.0
82,2.0,3.0,680.0,1.0,710000.0
49,1.0,2.0,497.0,1.0,330000.0
70,2.0,3.0,510.0,2.0,578000.0
65,2.0,2.0,480.0,1.0,395000.0
51,2.0,2.0,473.0,1.0,380000.0
92,3.0,3.0,900.0,2.0,780000.0
64,1.0,2.0,350.0,1.0,515000.0
62,2.0,1.0,660.0,1.0,275000.0
51,1.0,2.0,400.0,1.0,530000.0
76,2.0,2.0,320.0,1.0,320000.0
65,2.0,2.0,650.0,2.0,460000.0
55,2.0,2.0,610.0,1.0,382000.0
60,2.0,3.0,357.0,1.0,451000.0
55,2.0,2.0,500.0,1.0,530000.0
64,2.0,3.0,350.0,1.0,397000.0
105,3.0,3.0,711.0,2.0,930000.0
79,1.0,2.0,800.0,1.0,788000.0
50,1.0,2.0,450.0,1.0,382000.0
60,2.0,2.0,670.0,1.0,384000.0
80,3.0,3.0,603.0,1.0,544000.0
88,3.0,3.0,718.0,2.0,595000.0
59,1.0,2.0,641.0,1.0,320000.0
76,1.0,3.0,495.0,2.0,690000.0
76,2.0,3.0,686.0,2.0,560000.0
60,2.0,2.0,550.0,1.0,435000.0
80,2.0,3.0,600.0,2.0,630000.0
82,2.0,3.0,800.0,2.0,850000.0
68,2.0,2.0,600.0,2.0,670000.0
60,1.0,2.0,595.0,1.0,368000.0
55,1.0,2.0,500.0,1.0,430000.0
80,3.0,2.0,600.0,1.0,470000.0
63,2.0,2.0,450.0,1.0,400000.0
52,2.0,2.0,580.0,1.0,450000.0
65,2.0,2.0,660.0,2.0,550000.0
65,2.0,2.0,320.0,1.0,425000.0
57,2.0,2.0,476.0,2.0,530000.0
76,2.0,2.0,450.0,1.0,330000.0
97,2.0,3.0,610.0,2.0,947000.0
63,2.0,3.0,400.0,1.0,550000.0
63,2.0,3.0,400.0,1.0,529000.0
103,4.0,3.0,721.0,2.0,1060000.0
63,4.0,3.0,360.0,1.0,434600.0
103,3.0,3.0,750.0,2.0,895000.0
64,2.0,2.0,558.0,1.0,487600.0
84,3.0,3.0,750.0,2.0,595000.0
68,2.0,2.0,390.0,1.0,490000.0
96,2.0,3.0,650.0,2.0,800000.0
90,2.0,3.0,700.0,2.0,650000.0
68,2.0,3.0,430.0,1.0,480200.0
56,1.0,2.0,550.0,1.0,405000.0
57,2.0,2.0,650.0,1.0,450000.0
60,2.0,2.0,570.0,2.0,475000.0
51,2.0,2.0,550.0,2.0,469000.0
64,2.0,2.0,700.0,2.0,552000.0
57,2.0,2.0,550.0,1.0,350000.0
63,2.0,2.0,434.0,1.0,435000.0
63,2.0,2.0,434.0,1.0,437000.0
96,1.0,3.0,700.0,2.0,910000.0
64,2.0,2.0,407.0,1.0,510000.0
86,2.0,2.0,516.0,1.0,745000.0
65,2.0,2.0,600.0,1.0,447000.0
51,2.0,2.0,643.0,1.0,385000.0
86,3.0,3.0,740.0,2.0,650000.0
63,2.0,2.0,390.0,1.0,515000.0
36,1.0,2.0,361.0,1.0,240000.0
89,3.0,3.0,598.0,2.0,575000.0
66,3.0,3.0,585.0,2.0,520000.0
73,2.0,3.0,540.0,2.0,505000.0
68,2.0,3.0,500.0,1.0,480000.0
60,1.0,2.0,530.0,1.0,345000.0
65,1.0,2.0,538.0,1.0,485000.0
100,3.0,3.0,510.0,2.0,935000.0
56,2.0,2.0,390.0,1.0,378000.0
66,2.0,2.0,600.0,2.0,480000.0
50,1.0,1.0,350.0,1.0,320000.0
86,2.0,2.0,530.0,1.0,785000.0
87,2.0,3.0,653.0,2.0,594000.0
56,2.0,2.0,715.0,1.0,420000.0
74,2.0,3.0,650.0,3.0,475000.0
65,2.0,2.0,550.0,1.0,480000.0
63,2.0,2.0,530.0,1.0,477000.0
87,2.0,3.0,750.0,2.0,780000.0
57,2.0,2.0,570.0,1.0,400000.0
84,2.0,3.0,800.0,2.0,680000.0
63,2.0,2.0,550.0,1.0,529000.0
64,2.0,2.0,500.0,1.0,426000.0
63,2.0,2.0,590.0,2.0,425000.0
50,2.0,1.0,574.0,1.0,412000.0
55,2.0,2.0,380.0,1.0,350000.0
52,1.0,2.0,375.0,1.0,460000.0
64,2.0,2.0,360.0,1.0,540000.0
69,2.0,2.0,670.0,1.0,430000.0
92,2.0,3.0,650.0,2.0,689000.0
85,2.0,3.0,580.0,1.0,590000.0
56,1.0,2.0,570.0,1.0,405000.0
42,2.0,1.0,694.0,1.0,280000.0
68,2.0,3.0,425.0,1.0,530000.0
78,2.0,2.0,780.0,2.0,780000.0
70,2.0,2.0,550.0,2.0,540000.0
86,3.0,3.0,650.0,2.0,640000.0
48,1.0,2.0,350.0,1.0,350000.0
84,2.0,3.0,500.0,2.0,573000.0
55,2.0,2.0,550.0,1.0,430000.0
80,2.0,3.0,640.0,2.0,640000.0
126,5.0,3.0,600.0,2.0,1200000.0
80,3.0,2.0,758.0,2.0,490000.0
63,2.0,2.0,350.0,1.0,500000.0
80,2.0,2.0,740.0,2.0,490000.0
64,2.0,2.0,537.0,1.0,450000.0
79,2.0,3.0,600.0,2.0,750000.0
70,2.0,3.0,460.0,2.0,520000.0
57,2.0,2.0,445.0,2.0,460000.0
79,2.0,3.0,660.0,2.0,570000.0
90,1.0,2.0,491.0,1.0,415000.0
96,3.0,3.0,820.0,2.0,800000.0
83,1.0,3.0,425.0,0.0,320000.0
74,2.0,3.0,540.0,2.0,570000.0
79,2.0,3.0,650.0,1.0,550000.0
60,2.0,2.0,600.0,1.0,380000.0
60,2.0,2.0,640.0,1.0,350000.0
115,3.0,3.0,700.0,2.0,906000.0
57,2.0,1.0,600.0,1.0,482000.0
113,3.0,3.0,800.0,2.0,535000.0
72,2.0,3.0,600.0,2.0,715000.0
120,3.0,3.0,930.0,2.0,1050000.0
92,3.0,2.0,650.0,2.0,800000.0
74,2.0,3.0,600.0,2.0,735000.0
60,2.0,2.0,650.0,1.0,530000.0
87,3.0,3.0,680.0,2.0,795000.0
63,2.0,3.0,330.0,1.0,425000.0
73,2.0,3.0,550.0,2.0,495000.0
60,1.0,2.0,670.0,2.0,430000.0
63,2.0,2.0,445.0,1.0,430000.0
65,2.0,2.0,650.0,2.0,460000.0
65,1.0,2.0,550.0,1.0,465000.0
110,3.0,2.0,787.0,2.0,935000.0
58,2.0,2.0,594.0,1.0,371000.0
59,2.0,2.0,610.0,1.0,359000.0
64,2.0,2.0,380.0,1.0,500000.0
62,2.0,2.0,400.0,1.0,480000.0
89,2.0,3.0,600.0,2.0,670000.0
62,2.0,2.0,600.0,1.0,459000.0
110,2.0,3.0,630.0,1.0,530000.0
67,2.0,3.0,650.0,1.0,505000.0
45,2.0,2.0,430.0,1.0,415000.0
73,1.0,3.0,540.0,1.0,487000.0
55,2.0,2.0,308.0,1.0,420000.0
65,1.0,2.0,550.0,1.0,490000.0
78,2.0,3.0,620.0,2.0,675000.0
86,2.0,3.0,680.0,2.0,745000.0
52,2.0,2.0,550.0,1.0,435000.0
64,2.0,2.0,515.0,1.0,535000.0
60,2.0,2.0,400.0,1.0,500000.0
100,3.0,2.0,800.0,2.0,730000.0
64,2.0,2.0,570.0,2.0,405000.0
87,2.0,2.0,750.0,2.0,826700.0
74,2.0,3.0,800.0,2.0,580000.0
75,2.0,2.0,600.0,2.0,620000.0
62,2.0,2.0,600.0,1.0,595000.0
64,2.0,3.0,380.0,1.0,530000.0
65,2.0,2.0,390.0,1.0,570000.0
60,2.0,2.0,730.0,2.0,510000.0
72,2.0,2.0,600.0,2.0,745000.0
59,2.0,2.0,610.0,1.0,360000.0
90,2.0,3.0,746.0,2.0,625000.0
64,2.0,2.0,500.0,1.0,520000.0
68,2.0,3.0,537.0,1.0,540000.0
80,1.0,3.0,680.0,2.0,600000.0
92,2.0,3.0,510.0,2.0,850000.0
120,3.0,3.0,850.0,2.0,899000.0
60,2.0,2.0,611.0,1.0,370000.0
62,2.0,2.0,700.0,1.0,399000.0
65,2.0,2.0,520.0,1.0,425000.0
50,1.0,2.0,450.0,1.0,450000.0
77,2.0,2.0,750.0,2.0,680000.0
60,2.0,2.0,480.0,1.0,480000.0
64,2.0,2.0,510.0,1.0,500000.0
63,2.0,2.0,390.0,1.0,460000.0
96,3.0,3.0,700.0,2.0,700000.0
60,2.0,2.0,700.0,1.0,477000.0
56,2.0,2.0,550.0,2.0,468000.0
63,2.0,2.0,600.0,2.0,435000.0
70,2.0,3.0,650.0,1.0,630000.0
64,2.0,2.0,550.0,2.0,430000.0
55,2.0,2.0,268.0,1.0,379990.0
46,1.0,1.0,350.0,1.0,450000.0
83,2.0,2.0,650.0,2.0,835000.0
65,1.0,2.0,450.0,1.0,450000.0
66,2.0,3.0,600.0,2.0,530000.0
56,1.0,2.0,600.0,1.0,450000.0
75,2.0,3.0,700.0,2.0,665000.0
68,2.0,1.0,650.0,1.0,615000.0
105,2.0,3.0,630.0,2.0,860000.0
64,2.0,2.0,360.0,1.0,505000.0
76,1.0,2.0,580.0,1.0,560000.0
52,1.0,2.0,365.0,1.0,425000.0
105,5.0,3.0,710.0,2.0,870000.0
64,2.0,2.0,600.0,1.0,450000.0
97,2.0,3.0,750.0,2.0,830000.0
76,2.0,3.0,570.0,2.0,550000.0
45,2.0,1.0,694.0,1.0,305000.0
94,3.0,3.0,800.0,2.0,740000.0
65,2.0,2.0,450.0,1.0,487000.0
77,2.0,3.0,650.0,2.0,680000.0
75,2.0,3.0,650.0,1.0,645000.0
75,2.0,2.0,649.0,2.0,635000.0
67,2.0,3.0,530.0,1.0,490000.0
55,2.0,2.0,580.0,1.0,450000.0
62,1.0,2.0,465.0,1.0,381000.0
84,3.0,3.0,550.0,2.0,565000.0
63,2.0,2.0,400.0,1.0,535000.0
51,1.0,2.0,300.0,1.0,399000.0
58,2.0,2.0,490.0,1.0,480000.0
84,2.0,3.0,550.0,2.0,580000.0
79,2.0,3.0,589.0,2.0,573000.0
63,2.0,3.0,290.0,1.0,500000.0
59,2.0,2.0,754.0,1.0,450000.0
57,2.0,2.0,520.0,1.0,449000.0
96,2.0,3.0,700.0,2.0,795000.0
51,1.0,2.0,570.0,1.0,450000.0
65,2.0,3.0,421.0,1.0,530000.0
99,2.0,3.0,830.0,2.0,880000.0
87,2.0,3.0,750.0,2.0,790000.0
68,2.0,3.0,535.0,1.0,540000.0
64,2.0,2.0,700.0,1.0,550000.0
89,3.0,3.0,700.0,2.0,885000.0
80,3.0,3.0,655.0,2.0,580000.0
141,4.0,3.0,490.0,2.0,1020000.0
72,2.0,3.0,600.0,2.0,530000.0
64,2.0,2.0,690.0,1.0,545000.0
46,1.0,1.0,440.0,1.0,270000.0
64,2.0,2.0,290.0,1.0,435000.0
88,2.0,3.0,650.0,2.0,586000.0
52,2.0,2.0,614.0,2.0,520000.0
62,2.0,2.0,560.0,1.0,550000.0
73,2.0,3.0,388.0,0.0,320000.0
73,2.0,3.0,388.0,0.0,320000.0
59,2.0,3.0,525.0,1.0,540000.0
96,3.0,3.0,735.0,2.0,590000.0
86,2.0,3.0,385.0,1.0,380000.0
48,2.0,1.0,550.0,1.0,445000.0
112,4.0,3.0,1000.0,2.0,1080000.0
105,2.0,3.0,760.0,2.0,870000.0
127,4.0,4.0,800.0,2.0,1060000.0
76,2.0,3.0,680.0,2.0,620000.0
65,2.0,2.0,480.0,1.0,500000.0
70,2.0,2.0,702.0,1.0,649000.0
64,2.0,3.0,329.0,1.0,450000.0
92,3.0,3.0,728.0,2.0,700000.0
59,2.0,2.0,560.0,1.0,395000.0
65,2.0,3.0,680.0,2.0,598000.0
33,1.0,2.0,250.0,1.0,240000.0
65,2.0,2.0,560.0,1.0,530000.0
115,4.0,3.0,800.0,2.0,980000.0
80,1.0,3.0,620.0,2.0,730000.0
76,2.0,3.0,700.0,2.0,598000.0
54,2.0,2.0,650.0,2.0,520000.0
112,4.0,4.0,600.0,2.0,890000.0
141,4.0,3.0,960.0,3.0,1200000.0
56,2.0,2.0,390.0,1.0,389000.0
124,3.0,3.0,780.0,2.0,1200000.0
97,2.0,3.0,385.0,1.0,360000.0
64,2.0,3.0,520.0,1.0,480000.0
68,2.0,3.0,350.0,1.0,490000.0
81,3.0,3.0,580.0,2.0,620000.0
83,3.0,3.0,600.0,1.0,550000.0
110,3.0,2.0,787.0,2.0,1050000.0
68,2.0,2.0,515.0,1.0,575000.0
87,3.0,3.0,653.0,2.0,595000.0
89,2.0,2.0,750.0,2.0,890000.0
104,1.0,3.0,800.0,2.0,805000.0
90,2.0,3.0,1000.0,2.0,650000.0
98,3.0,2.0,758.0,2.0,750000.0
61,3.0,2.0,600.0,0.0,420000.0
93,2.0,3.0,775.0,2.0,690000.0
58,2.0,3.0,500.0,1.0,565000.0
65,1.0,2.0,423.0,1.0,395000.0
52,1.0,2.0,375.0,1.0,460000.0
86,3.0,3.0,720.0,2.0,620000.0
65,2.0,2.0,620.0,2.0,490000.0
39,1.0,1.0,360.0,1.0,419000.0
97,3.0,3.0,812.0,2.0,760000.0
107,3.0,3.0,770.0,2.0,825000.0
86,3.0,3.0,550.0,2.0,745000.0
53,2.0,1.0,550.0,1.0,426400.0
60,1.0,2.0,480.0,1.0,480000.0
113,2.0,3.0,780.0,2.0,795000.0
96,2.0,3.0,600.0,2.0,850000.0
110,2.0,2.0,930.0,2.0,1090000.0
60,2.0,2.0,690.0,1.0,333000.0
110,2.0,3.0,750.0,2.0,935000.0
73,3.0,2.0,550.0,2.0,650000.0
42,1.0,1.0,404.0,1.0,330000.0
64,1.0,2.0,670.0,1.0,480000.0
52,2.0,2.0,550.0,2.0,470000.0
52,2.0,2.0,550.0,2.0,470000.0
82,2.0,3.0,720.0,2.0,745000.0
